Statement,Label,,,
Yay can't wait to party together!,TRUE,,,
....photoshop makes my computer shut down.,TRUE,,,
All boys made fun of me today. Ok i have no problem. I just sent one message just for fun,TRUE,,,
That's one of the issues but california is okay. No snow so its manageable,TRUE,,,
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,FALSE,,,
"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...",TRUE,,,
"Awesome, that gonna be soon or later tonight?",TRUE,,,
I need details about that online job.,TRUE,,,
YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a �150 prize. To collect is easy. Just call 09061743386 ,FALSE,,,
Missing you too.pray inshah allah,TRUE,,,
Pls help me tell Ashley that i cant find her number oh,TRUE,,,
I am in escape theatre now. . Going to watch KAVALAN in a few minutes,TRUE,,,
S.this will increase the chance of winning.,TRUE,,,
either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.,TRUE,,,
Maybe you should find something else to do instead???,TRUE,,,
Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see,TRUE,,,
I liked your new house,TRUE,,,
I'm fine. Hope you are also,TRUE,,,
"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.",TRUE,,,
Same to u...,TRUE,,,
yes baby! I need to stretch open your pussy!,TRUE,,,
Thanks  and ! Or bomb and date as my phone wanted to say! ,TRUE,,,
Ok...,TRUE,,,
"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?",TRUE,,,
"\Response\"" is one of d powerful weapon 2 occupy a place in others 'HEART'... So",TRUE,,,
Nokia phone is lovly..,TRUE,,,
**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270,FALSE,,,
Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,FALSE,,,
Sorry da..today i wont come to play..i have driving clas..,TRUE,,,
I'm really sorry I lit your hair on fire,TRUE,,,
"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The \sleep on a couch\"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?""",TRUE,,,
Okey dokey swashbuckling stuff what oh.,TRUE,,,
"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",TRUE,,,
1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.,TRUE,,,
Dip's cell dead. So i m coming with him. U better respond else we shall come back.,TRUE,,,
Well. You know what i mean. Texting,TRUE,,,
Hi dis is yijue i would be happy to work wif �_ all for gek1510...,TRUE,,,
Lol! Oops sorry! Have fun. ,TRUE,,,
Wat happened to the cruise thing,TRUE,,,
"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?",TRUE,,,
lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,FALSE,,,
The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...,TRUE,,,
No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,FALSE,,,
Yeah just open chat and click friend lists. Then make the list. Easy as pie,TRUE,,,
alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap,TRUE,,,
When/where do I pick you up,TRUE,,,
As usual u can call me ard 10 smth.,TRUE,,,
"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",TRUE,,,
For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.,TRUE,,,
Poor girl can't go one day lmao,TRUE,,,
Or just do that 6times,TRUE,,,
Todays Vodafone numbers ending with 4882 are selected to a receive a �350 award. If your number matches call 09064019014 to receive your �350 award.,FALSE,,,
You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.,TRUE,,,
"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",TRUE,,,
Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,TRUE,,,
Its worse if if uses half way then stops. Its better for him to complete it.,TRUE,,,
Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,TRUE,,,
Send me the new number,TRUE,,,
Convey my regards to him,TRUE,,,
Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,FALSE,,,
2 and half years i missed your friendship:-),TRUE,,,
I cant pick the phone right now. Pls send a message,TRUE,,,
Oh for fuck's sake she's in like tallahassee,TRUE,,,
"Haha, that was the first person I was gonna ask",TRUE,,,
"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a �500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",FALSE,,,
Taka lor. Wat time u wan 2 come n look 4 us?,TRUE,,,
* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,FALSE,,,
"\I;m reaching in another 2 stops.\""""",TRUE,,,
"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",TRUE,,,
Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,FALSE,,,
Will you come online today night,TRUE,,,
Then anything special?,TRUE,,,
"I'm in solihull, | do you want anything?",TRUE,,,
Will do. Have a good day,TRUE,,,
WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE,TRUE,,,
Love that holiday Monday feeling even if I have to go to the dentists in an hour,TRUE,,,
I am on the way to tirupur.,TRUE,,,
"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",FALSE,,,
You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.,TRUE,,,
We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow! ,TRUE,,,
"Just dropped em off, omw back now",TRUE,,,
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",FALSE,,,
Sitting in mu waiting for everyone to get out of my suite so I can take a shower,TRUE,,,
Re your call; You didn't see my facebook huh?,TRUE,,,
"G says you never answer your texts, confirm/deny",TRUE,,,
"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.",TRUE,,,
Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,TRUE,,,
Oh yah... We never cancel leh... Haha ,TRUE,,,
We can go 4 e normal pilates after our intro...  ,TRUE,,,
Ok... Let u noe when i leave my house.,TRUE,,,
"Oh yes, why is it like torture watching england?",TRUE,,,
Wanna do some art?! :D,TRUE,,,
Just hopeing that wasn���t too pissed up to remember and has gone off to his sisters or something!,TRUE,,,
"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",FALSE,,,
"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",FALSE,,,
"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",TRUE,,,
Match started.india  &lt;#&gt;  for 2,TRUE,,,
Once free call me sir.,TRUE,,,
Hey do you want anything to buy:),TRUE,,,
"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?",TRUE,,,
K..k.:)congratulation ..,TRUE,,,
G wants to know where the fuck you are,TRUE,,,
No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x,TRUE,,,
Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.,TRUE,,,
�� go home liao? Ask dad to pick me up at 6...,TRUE,,,
Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?,TRUE,,,
"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...",TRUE,,,
Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.,TRUE,,,
Wrong phone! This phone! I answer this one but assume the other is people i don't well,TRUE,,,
"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill",TRUE,,,
I'm already back home so no probably not,TRUE,,,
Great News! Call FREEFONE 08006344447 to claim your guaranteed �1000 CASH or �2000 gift. Speak to a live operator NOW!,FALSE,,,
"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",FALSE,,,
I am in bus on the way to calicut,TRUE,,,
Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,TRUE,,,
hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx,TRUE,,,
"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",FALSE,,,
I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!,TRUE,,,
U coming back 4 dinner rite? Dad ask me so i re confirm wif u...,TRUE,,,
Doing my masters. When will you buy a bb cos i have for sale and how's bf,TRUE,,,
"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.",TRUE,,,
I'm vivek:)i got call from your number.,TRUE,,,
Why didn't u call on your lunch?,TRUE,,,
"What i mean was i left too early to check, cos i'm working a 9-6.",TRUE,,,
I want  &lt;#&gt;  rs da:)do you have it?,TRUE,,,
"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",TRUE,,,
Yup ok...,TRUE,,,
I want to see your pretty pussy...,TRUE,,,
Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,FALSE,,,
"A few people are at the game, I'm at the mall with iouri and kaila",TRUE,,,
URGENT! We are trying to contact U. Todays draw shows that you have won a �2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,FALSE,,,
You can donate �2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. �2.50 will be added to your next bill,FALSE,,,
Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,TRUE,,,
I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,TRUE,,,
We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,TRUE,,,
Hey come online! Use msn... We are all there,TRUE,,,
I'm fine. Hope you are good. Do take care.,TRUE,,,
Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,TRUE,,,
Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?,TRUE,,,
Yar... I tot u knew dis would happen long ago already.,TRUE,,,
You are gorgeous! keep those pix cumming :) thank you!,TRUE,,,
"A boy was late 2 home. His father: \POWER OF FRNDSHIP\""""",TRUE,,,
JADE ITS PAUL. Y DIDN��T U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME,TRUE,,,
Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),TRUE,,,
So what u doing today?,TRUE,,,
I said its okay. Sorry,TRUE,,,
Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,TRUE,,,
Networking job is there.,TRUE,,,
goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,FALSE,,,
Dont let studying stress you out. L8r.,TRUE,,,
That's y u haf 2 keep me busy...,TRUE,,,
No rushing. I'm not working. I'm in school so if we rush we go hungry.,TRUE,,,
Which channel:-):-):):-).,TRUE,,,
So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,TRUE,,,
Phony �350 award - Todays Voda numbers ending XXXX are selected to receive a �350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,FALSE,,,
"We made it! Eta at taunton is 12:30 as planned, hope that���s still okday?! Good to see you! :-xx",TRUE,,,
I'm hungry buy smth home...,TRUE,,,
\HEY KATE,TRUE,,,
My drive can only be read. I need to write,TRUE,,,
"Just looked it up and addie goes back Monday, sucks to be her",TRUE,,,
Happy new year. Hope you are having a good semester,TRUE,,,
Esplanade lor. Where else...,TRUE,,,
Can you talk with me..,TRUE,,,
"Hmph. Go head, big baller.",TRUE,,,
Well its not like you actually called someone a punto. That woulda been worse.,TRUE,,,
"Nope. Since ayo travelled, he has forgotten his guy",TRUE,,,
You still around? Looking to pick up later,TRUE,,,
CDs 4u: Congratulations ur awarded �500 of CD gift vouchers or �125 gift guaranteed & Freeentry 2 �100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16 ,FALSE,,,
There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,TRUE,,,
Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! ,TRUE,,,
ILL B DOWN SOON,TRUE,,,
Oh k. . I will come tomorrow,TRUE,,,
Go fool dont cheat others ok,TRUE,,,
"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar",TRUE,,,
"By the way, 'rencontre' is to meet again. Mountains dont....",TRUE,,,
You have WON a guaranteed �1000 cash or a �2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,FALSE,,,
U attend ur driving lesson how many times a wk n which day?,TRUE,,,
"Uncle G, just checking up on you. Do have a rewarding month",TRUE,,,
Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*,TRUE,,,
I think the other two still need to get cash but we can def be ready by 9,TRUE,,,
Hey gals...U all wanna meet 4 dinner at n��te? ,TRUE,,,
Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,FALSE,,,
Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,TRUE,,,
Great! How is the office today?,TRUE,,,
"It's cool, we can last a little while. Getting more any time soon?",TRUE,,,
:-( sad puppy noise,TRUE,,,
Yes its possible but dint try. Pls dont tell to any one k,TRUE,,,
Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota,TRUE,,,
Where you. What happen,TRUE,,,
I was gonna ask you lol but i think its at 7,TRUE,,,
Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,FALSE,,,
PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,FALSE,,,
Go chase after her and run her over while she's crossing the street,TRUE,,,
I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),FALSE,,,
Is there coming friday is leave for pongal?do you get any news from your work place.,TRUE,,,
Hey... Very inconvenient for your sis a not huh?,TRUE,,,
Ok i vl..do u know i got adsense approved..,TRUE,,,
"* Was really good to see you the other day dudette, been missing you!",TRUE,,,
I want to go to perumbavoor,TRUE,,,
How many times i told in the stage all use to laugh. You not listen aha.,TRUE,,,
You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,FALSE,,,
(You didn't hear it from me),TRUE,,,
Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.,TRUE,,,
Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.,TRUE,,,
Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,FALSE,,,
She ran off with a younger man. we will make pretty babies together :),TRUE,,,
Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,FALSE,,,
O ic lol. Should play 9 doors sometime yo,TRUE,,,
"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...",TRUE,,,
"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",TRUE,,,
Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.,TRUE,,,
Hmmm.still we dont have opener?,TRUE,,,
Yeah so basically any time next week you can get away from your mom &amp; get up before 3,TRUE,,,
"Edison has rightly said, \A fool can ask more questions than a wise man can answer\"" Now you know why all of us are speechless during ViVa.. GM",TRUE,,GE,"GNT:-)"""
I will vote for wherever my heart guides me,TRUE,,,
With my sis lor... We juz watched italian job.,TRUE,,,
"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...",TRUE,,,
Lmao you know me so well...,TRUE,,,
Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,FALSE,,,
Am on a train back from nortTRUEpton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?,TRUE,,,
Goodnight da thangam I really miss u dear.,TRUE,,,
Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free,TRUE,,,
"Geeeee ... Your internet is really bad today, eh ?",TRUE,,,
Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674,FALSE,,,
I think i am disturbing her da,TRUE,,,
"Sorry, I'll call you  later. I am in meeting sir.",TRUE,,,
Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,TRUE,,,
Ok i also wan 2 watch e 9 pm show...,TRUE,,,
I dunno lei... Like dun haf...,TRUE,,,
But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.,TRUE,,,
I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.,TRUE,,,
83039 62735=�450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,FALSE,,,
Talk to g and x about that,TRUE,,,
Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju),TRUE,,,
5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,FALSE,,,
As in different styles?,TRUE,,,
WIN a �200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 �1.50perweeksub.,FALSE,,,
Gud ni8 dear..slp well..take care..swt dreams..Muah..,TRUE,,,
I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts,TRUE,,,
"This is the 2nd attempt to contract U, you have won this weeks top prize of either �1000 cash or �200 prize. Just call 09066361921",FALSE,,,
"Well, i'm glad you didn't find it totally disagreeable ... Lol",TRUE,,,
"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.",TRUE,,,
Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.,FALSE,,,
Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,TRUE,,,
\Keep ur problems in ur heart,TRUE,,,
"Yeah, give me a call if you've got a minute",TRUE,,,
\HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS �� FUCKINNICE!SELFISH,TRUE,,"I��L CALL U\""""",
Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-),TRUE,,,
Aiya we discuss later lar... Pick �_ up at 4 is it?,TRUE,,,
Hey happy birthday...,TRUE,,,
Sorry i missed your call. Can you please call back.,TRUE,,,
Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,TRUE,,,
"Good morning, im suffering from fever and dysentry ..will not be able to come to office today.",TRUE,,,
I wont do anything de.,TRUE,,,
What type of stuff do you sing?,TRUE,,,
"St andre, virgil's cream",TRUE,,,
No no. I will check all rooms befor activities,TRUE,,,
"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...",TRUE,,,
Gokila is talking with you aha:),TRUE,,,
"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",TRUE,,,
K.k.this month kotees birthday know?,TRUE,,,
But i'm really really broke oh. No amount is too small even  &lt;#&gt; ,TRUE,,,
Sorry about that this is my mates phone and i didnt write it love Kate,TRUE,,,
"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!",FALSE,,,
"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money.",TRUE,,,
"Aight, call me once you're close",TRUE,,,
Nope thats fine. I might have a nap tho! ,TRUE,,,
This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com,FALSE,,,
In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ,TRUE,,,
"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8""",TRUE,,,
I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,TRUE,,,
Ding me on ya break fassyole! Blacko from londn,TRUE,,,
I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA,TRUE,,,
"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",TRUE,,,
Oh you got many responsibilities.,TRUE,,,
You have 1 new message. Please call 08715205273,FALSE,,,
I've reached sch already...,TRUE,,,
December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 ,FALSE,,,
U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?,TRUE,,,
Argh why the fuck is nobody in town ;_;,TRUE,,,
"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.",FALSE,,,
Thanks. Fills me with complete calm and reassurance! ,TRUE,,,
Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,TRUE,,,
Are you driving or training?,TRUE,,,
Lol for real. She told my dad I have cancer,TRUE,,,
PRIVATE! Your 2003 Account Statement for 078,FALSE,,,
"Oops I did have it,  &lt;#&gt; ?",TRUE,,,
"\NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?\""""",TRUE,,,
"Hi Chikku, send some nice msgs",TRUE,,,
"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary",TRUE,,,
"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...",TRUE,,,
"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",TRUE,,,
Cuz ibored. And don wanna study,TRUE,,,
Wot about on wed nite I am 3 then but only til 9!,TRUE,,,
"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",TRUE,,,
Any way where are you and what doing.,TRUE,,,
That sucks. I'll go over so u can do my hair. You'll do it free right?,TRUE,,,
it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; ,TRUE,,,
"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",TRUE,,,
Sday only joined.so training we started today:),TRUE,,,
Sorry * was at the grocers.,TRUE,,,
There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?,TRUE,,,
"YOU VE WON! Your 4* Costa Del Sol Holiday or �5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost�1.50/pm, Max10mins",FALSE,,,
Yup... I havent been there before... You want to go for the yoga? I can call up to book ,TRUE,,,
Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.,TRUE,,,
Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.,TRUE,,,
FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,FALSE,,,
Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,TRUE,,,
Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate,TRUE,,,
I'm in office now da:)where are you?,TRUE,,,
Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...,TRUE,,,
Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,TRUE,,,
Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth �33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,FALSE,,,
K..then come wenever u lik to come and also tel vikky to come by getting free time..:-),TRUE,,,
Pls call me da. What happen.,TRUE,,,
"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)",TRUE,,,
No problem with the renewal. I.ll do it right away but i dont know his details.,TRUE,,,
Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,TRUE,,,
Haven't left yet so probably gonna be here til dinner,TRUE,,,
"Like  &lt;#&gt; , same question",TRUE,,,
